uuid,inat_id,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,genus,location,num_identification_agreements,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,kingdom,phylum,class,order,family,taxon_id,taxon_rank,taxon_name,common_name
e86b9055-002f-49e2-a2ae-be7f874ffd45,195728476,2017-10-13 00:34:00-07:00,2017-10-13,-122.0724319056,45.4655807877,84QVFW00+,562.0,,5.0,14.4,4.9,6.7,,1023.4,Calonarius oliveopetasatus,Calonarius,"Camp Creek, Oregon, USA",2,,,,,,,,,,,,,,,
a8df0000-e2f4-493c-8ece-032ae400e327,195721341,2019-10-05 09:37:00-07:00,2019-10-05,-121.564615421,45.9493500359,84QWWC00+,974.0,,8.3,20.0,0.0,10.3,,1026.6,Calonarius oliveopetasatus,Calonarius,"Washington, US",2,,,,,,,,,,,,,,,
f75c0a97-6fc0-4f68-99f3-d390b6d16f32,304869202,2025-08-08 09:01:14-06:00,2025-08-08,-106.3919261,35.9076988997,857MWJ00+,2898.0,,20.9,32.5,0.8,13.7,,1025.1,Calonarius elegantiomontanus,Calonarius,"Los Alamos County, NM, USA",2,False,,,,,unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,1433876.0,species,Calonarius elegantiomontanus,
9f175cd2-cec9-4754-ab27-d3ce9af3328d,229816566,2024-07-16 17:53:55-06:00,2024-07-16,-107.5489014872,38.2412676708,85CJ6F00+,2757.0,,16.7,31.7,0.0,12.1,,1014.4,Calonarius elegantiomontanus,Calonarius,"Grand Mesa Uncompahgre and Gunnison National Forests, Cimarron, CO, US",3,False,,,2781.0,2781.0,coarse,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,1433876.0,species,Calonarius elegantiomontanus,
df83bf96-22b3-4580-8e20-53b6445fcf00,193080705,2021-08-20 16:02:00-06:00,2021-08-20,-107.903161404,37.8061598745,859JR300+,3171.0,,4.0,16.0,3.1,10.2,,1027.3,Calonarius elegantiomontanus,Calonarius,"Dolores County, CO, USA",4,False,,,15.0,15.0,precise,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,1433876.0,species,Calonarius elegantiomontanus,
