uuid,inat_id,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,genus,location,num_identification_agreements,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,kingdom,phylum,class,order,family,taxon_id,taxon_rank,taxon_name,common_name
95b789e4-6ea4-42c5-b647-b61512f8b395,396014511,2026-08-30 11:17:19-07:00,2026-08-30,-121.7222416928,45.2318872459,84QW6700+,1026.0,,,,,,,,Hydnellum aurantiacum,Hydnellum,"Oregon, US",1,,,,,,,,,,,,,,,
d2aa7a2e-941b-40f7-b41b-532e13a92765,394152328,2026-08-23 10:04:05-07:00,2026-08-23,-121.7408110741,45.2714186886,84QW7700+,1120.0,,17.0,26.0,0.0,7.6,,,Hydnellum caeruleum,Hydnellum,"Trillium Lake Loop, Government Camp, OR, US",1,,,,,,,,,,,,,,,
828db7c5-2682-41f9-bd76-ec5d4244291f,394774809,2026-08-26 13:29:47-06:00,2026-08-26,-105.9750607522,39.7589554864,85FPQ200+,3448.0,,5.0,15.0,0.8,9.1,,,Hydnellum peckii,Hydnellum,"Colorado, US",1,True,obscured,,13.0,28060.0,obscured,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Boletopsidaceae,154949.0,species,Hydnellum peckii,Red-juice Tooth
7304161a-0dc9-440b-90f4-7a72555af262,312826432,2025-09-09 20:48:40-06:00,2025-09-09,-105.0499687366,39.5791737189,85FPHX00+,1654.0,,14.0,29.0,0.2,11.4,,1020.1,Hydnellum decurratum,Hydnellum,"Sedalia, CO, US",2,False,,,10.0,10.0,precise,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Boletopsidaceae,1623786.0,species,Hydnellum decurratum,
