uuid,inat_id,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements
21d2d4c3-57db-4088-b479-19e3265a297f,313956659,2025-09-14 12:03:01-06:00,2025-09-14,-105.583725,39.98457,85FPXCM8+,3031.0,,-3.4,3.9,0.1,15.8,,1019.6,Hygrophorus sp. 'chrysodon-CA01',"Nederland, CO, US",4
1fd57ad8-e76e-4845-9736-74d00faf7279,312047355,2025-09-06 10:43:04-06:00,2025-09-06,-105.04634936,39.18980897,85FP5XQ3+,2723.0,,8.0,22.0,0.0,13.7,,1023.9,Hygrophorus sp. 'chrysodon-CA01',"Douglas County, US-CO, US",1
460b8ca9-b18f-4756-bf2b-76ec5e9fed5b,244162935,2024-09-26 11:05:35-06:00,2024-09-26,-105.8067159394,39.6803316165,85FPM5JV+,3133.0,,3.8,13.7,0.0,11.3,,1019.4,Hygrophorus sp. 'chrysodon-CA01',"Grizzly Gulch, Silver Plume, CO, US",2
824af5e6-f641-452d-8fc1-9a4d5ae1aa91,239244805,2024-09-01 11:47:01-06:00,2024-09-01,-107.1607011929,38.8638139954,85CJVR7Q+,2706.0,,,,,7.4,,1023.6,Hygrophorus sp. 'chrysodon-CA01',"Somerset, CO 81434, USA",3
5c5130a5-9343-44cf-9729-b75a1ed2f8bb,236336420,2024-08-17 08:16:29-06:00,2024-08-17,-108.0632521487,37.6361573072,859HJWPP+,2577.0,,12.0,23.0,4.9,9.4,,1034.5,Hygrophorus sp. 'chrysodon-CA01',"Montezuma County, US-CO, US",2
6a4396e5-ddd8-42c2-924c-15cade8b87da,236175059,2024-08-16 14:39:43-06:00,2024-08-16,-107.89965,37.8146033333,859JR472+,3083.0,,12.0,25.0,0.0,11.9,,1033.2,Hygrophorus sp. 'chrysodon-CA01',"Grand Mesa Uncompahgre and Gunnison National Forests, Telluride, CO, US",1
06685c83-267e-463c-ad4b-ce3df8a863a7,235763674,2024-08-14 11:00:54-06:00,2024-08-14,-107.900445,37.9262783333,859JW3GX+,2508.0,,9.0,20.0,0.1,7.9,,1032.4,Hygrophorus sp. 'chrysodon-CA01',"Grand Mesa Uncompahgre and Gunnison National Forests, Ophir, CO, US",2
0bfb3431-3681-42f8-8cd7-f1d344cae1dc,231341758,2024-07-23 16:13:23-06:00,2024-07-23,-107.6220333333,38.9623216667,85CJX96H+,2424.0,,15.6,34.9,0.0,10.0,,1014.6,Hygrophorus sp. 'chrysodon-CA01',"Grand Mesa Uncompahgre and Gunnison National Forests, Paonia, CO, US",2
