uuid,inat_id,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements,kingdom,phylum,class,order,family,genus,taxon_id,taxon_rank,taxon_name,common_name
98cfffd6-92d4-443b-9df6-af90e6245bd3,392290643,False,,,11769.0,11769.0,coarse,2020-05-11 18:32:30-06:00,2020-05-11,-105.2747407928,40.0189319615,85GP2P00+,1629.0,,2.0,12.0,,,,,Cerioporus squamosus,"Pearl at 15th St WB, Boulder, CO 80302, USA",1,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Cerioporus,940028,species,Cerioporus squamosus,Dryad's Saddle
cc207c82-45b7-46f2-a509-762aa7db3701,392257898,False,,,24.0,24.0,precise,2026-08-17 19:18:45-06:00,2026-08-17,-105.2823194987,40.0366008464,85GP2P00+,1665.0,,15.0,35.0,0.0,2.6,,1016.7,Cerioporus squamosus,"Juniper Ave, Boulder, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Cerioporus,940028,species,Cerioporus squamosus,Dryad's Saddle
b4095ace-80d4-4cba-9099-1a5b92f7f013,386125084,False,,,17.0,17.0,precise,2026-07-28 18:22:36-06:00,2026-07-28,-104.94632,39.7434583333,85FQP300+,1616.0,,21.0,30.4,,13.0,,1012.0,Cerioporus squamosus,"Madison St, Denver, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Cerioporus,940028,species,Cerioporus squamosus,Dryad's Saddle
