uuid,inat_id,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements
375d08da-f692-4a7b-a415-9f3a651adb16,322316146,2025-10-20 16:14:10-07:00,2025-10-20,-121.7730783333,45.2025283333,84QW663G+,1178.0,,,,,,,,Hygrophorus siccipes,"Zigzag Ranger Station, Government Camp, OR, US",1
42a7e70c-152f-4911-8832-c6bca2a873a8,35108892,2019-10-19 12:28:52-07:00,2019-10-19,-121.806820035,45.3208151702,84QW85CV+,1119.0,,,,,,,,Hygrophorus siccipes,"Zigzag, OR 97049, USA",2
70b9df28-7271-4afd-97b3-4e933d2398bc,347180492,2025-09-19 14:57:06-06:00,2025-09-19,-104.7005675337,39.0314418253,85FQ27JX+,2296.0,,6.0,24.0,0.0,8.2,,1022.2,Hygrophorus siccipes,"Black Forest Rd, Colorado Springs, CO, US",1
deccace6-ad3f-4cea-b4db-b539e7c13684,325308681,2025-09-21 16:27:00-06:00,2025-09-21,-104.941372138,39.1234129265,85FQ43F5+,2415.0,,10.0,23.0,0.5,11.9,,1019.3,Hygrophorus siccipes,"Palmer Lake Trail, El Paso County, CO, USA",1
60a6174e-e31e-422f-b1d7-271dfea77430,312765257,2025-09-08 09:41:00-06:00,2025-09-08,-105.8392416667,35.7278111111,857PP5H6+,2548.0,,9.0,28.0,0.0,9.0,,1025.2,Hygrophorus siccipes,"Santa Fe County, NM, USA",2
57685ed5-19ff-4043-8688-5392bddd5e19,312605549,2025-09-08 16:56:13-06:00,2025-09-08,-104.8051002462,38.6115611062,85CQJ56V+,1806.0,,11.9,28.0,1.6,11.9,,1021.0,Hygrophorus siccipes,"Colorado, US",1
e87f91aa-21f7-4152-b36e-77853b356f91,309775887,2025-08-27 09:44:00-06:00,2025-08-27,-105.83903611,35.72812778,857PP5H6+,2548.0,,15.0,26.0,1.6,10.3,,1026.5,Hygrophorus siccipes,"Santa Fe, New Mexico, United States",1
4aca11fa-3940-4bbe-a994-f0ec950d4e59,304098700,2025-07-17 09:26:05-06:00,2025-07-17,-104.6730138889,38.9996444444,85CQX8XG+,2265.0,,12.0,23.6,0.6,13.5,,1025.2,Hygrophorus siccipes,"Colorado Springs, CO 80908, USA",1
f55e0b72-f8b8-4151-8875-530ec9a11dc7,294455231,2025-07-01 14:26:14-06:00,2025-07-01,-104.8906273271,39.0828107522,85FQ34M5+,2136.0,,11.8,28.6,0.0,10.3,,1016.5,Hygrophorus siccipes,"Pike and San Isabel National Forests, Monument, CO, US",1
357aad74-e117-421d-9584-eb8afa176a36,289448926,2025-06-13 16:50:55-06:00,2025-06-13,-104.839455,38.7305216667,85CQP5J6+,2019.0,,17.0,27.0,0.2,11.9,,1019.5,Hygrophorus siccipes,"Cougar's Shadow Trail, Colorado Springs, CO, US",2
