uuid,inat_id,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements,kingdom,phylum,class,order,family,genus,taxon_id,taxon_rank,taxon_name,common_name
e5e01d11-09b0-4cf4-8ab5-70949d10d247,329945838,False,,,3,3,precise,2025-11-09 15:50:00-08:00,2025-11-09,-122.6500333333,45.4839133333,84QVF800+,10.0,,7.0,16.1,0.0,10.8,,1022.3,Hypholoma fasciculare,"Oaks Bottom Wildlife Refuge, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,48767,species,Hypholoma fasciculare,Sulphur Tuft
b85475e6-b543-47e5-a3fd-754937c982b9,396437520,False,,open,764606,764606,coarse,2026-08-20 10:18:34-06:00,2026-08-20,-108.2568506151,37.4053786977,859HCP00+,2424.0,,17.8,35.0,1.6,6.6,,,Hypholoma capnoides,"Mancos, CO 81328, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,64071,species,Hypholoma capnoides,Smoky-gilled Hypholoma
