uuid,inat_id,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements,kingdom,phylum,class,order,family,genus,taxon_id,taxon_rank,taxon_name,common_name
9ed8878b-1714-4899-aa42-e57329cfda26,396925192,False,,open,,,unknown,2026-09-02 11:39:40-06:00,2026-09-02,-103.4970694444,44.1285694444,85PR4G00+,1454.0,,12.2,35.6,0.0,9.4,,1015.4,Suillus granulatus,"Mount Rushmore, SD, USA",1,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,179065,species,Suillus granulatus,Dotted-stalked Suillus
282e332d-4b3d-40e6-ab64-f54934ceadfd,393294574,False,,open,7.0,7.0,precise,2026-08-21 14:56:40-06:00,2026-08-21,-105.23211185,39.99365189,85FPXQ00+,1625.0,,18.0,37.0,0.8,3.0,,,Suillus granulatus,"Manhattan Dr & Seminole Dr, Boulder, CO 80303, USA",1,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,179065,species,Suillus granulatus,Dotted-stalked Suillus
