uuid,inat_id,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements,kingdom,phylum,class,order,family,genus,taxon_id,taxon_rank,taxon_name,common_name
7d38c2d6-3916-4ed7-83e9-676e9b1f9d96,395678141,False,,,189,189,precise,2026-08-29 12:03:53-06:00,2026-08-29,-105.7111164182,39.5949872324,85FPH700+,3558.0,,3.5,15.0,10.9,15.1,,1020.6,Sarcodon imbricatus,"Dillon, CO 80435, USA",1,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Boletopsidaceae,Sarcodon,122335,species,Sarcodon imbricatus,shingled hedgehog
531ecef2-7f01-4320-aef0-e26ecd1b49fe,395488955,False,,,5,5,precise,2026-08-27 10:30:44-06:00,2026-08-27,-107.981475,39.0564333333,85FJ3200+,3322.0,,16.8,35.8,0.1,6.1,,,Sarcodon imbricatus,"Cottonwood Trail, Cedaredge, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Boletopsidaceae,Sarcodon,122335,species,Sarcodon imbricatus,shingled hedgehog
4095c38d-b87b-4815-b6b1-d56abf4d6c1c,395264408,False,,,4,4,precise,2026-08-28 11:16:39-06:00,2026-08-28,-105.6367664433,39.6560534884,85FPM900+,3250.0,,5.4,14.0,0.0,15.2,,,Sarcodon imbricatus,"South Chicago Creek Trail, Georgetown, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Boletopsidaceae,Sarcodon,122335,species,Sarcodon imbricatus,shingled hedgehog
eadba98c-b6e6-48ae-92c3-733d911c0e39,393698374,False,,,10,10,precise,2026-08-22 13:01:32-06:00,2026-08-22,-105.81427,39.5998883333,85FPH500+,3375.0,,6.0,16.0,1.9,8.5,,,Sarcodon imbricatus,"Dillon, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Boletopsidaceae,Sarcodon,122335,species,Sarcodon imbricatus,shingled hedgehog
