uuid,inat_id,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements,kingdom,phylum,class,order,family,genus,taxon_id,taxon_rank,taxon_name,common_name
60836eca-b608-4878-9283-421907908fd5,396709065,False,,,,,unknown,2026-08-31 11:49:00-06:00,2026-08-31,-104.8255388889,38.8477166667,85CQR500+,1847.0,,13.3,28.3,,6.5,,1012.0,Forficula auricularia,"Downtown, Colorado Springs, CO, USA",1,Animalia,Arthropoda,Insecta,Dermaptera,Forficulidae,Forficula,61524,complex,Forficula auricularia,European Earwig Complex
d2a5b912-7fa0-42d7-a7fe-8cea01f58a06,296649098,False,,,,,unknown,2025-07-08 08:45:00-06:00,2025-07-08,-104.8175888889,38.836175,85CQR500+,1833.0,,12.2,31.1,0.0,15.5,,1017.7,Forficula auricularia,"Middle Shooks Run, Colorado Springs, CO 80903, USA",1,Animalia,Arthropoda,Insecta,Dermaptera,Forficulidae,Forficula,61524,complex,Forficula auricularia,European Earwig Complex
